timestamp,service,message,attack_type
26012025 01:22:59,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:24:36,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:52:30,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:55:21,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 01:55:23,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:58:29,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 01:59:16,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:06:33,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:06:56,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:16:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:30:49,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:31:25,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:32:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:35:00,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:35:01,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:37:39,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 02:45:22,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:25:37,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
26012025 03:25:37,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
26012025 03:26:02,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:26:02,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:26:02,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:26:02,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:26:02,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:29:08,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:33:25,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:37:30,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:45:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:51:02,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 03:55:24,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:55:25,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:55:25,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:55:26,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:55:27,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:55:27,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:55:28,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:55:28,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:55:28,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 03:55:29,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:04:28,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:04:30,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:06:57,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:29:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:29:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:29:55,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:29:56,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:29:57,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:29:57,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:29:58,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:29:59,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:29:59,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:29:59,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:30:00,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:30:00,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:30:01,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:30:01,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:30:01,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:30:02,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:30:02,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:30:02,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:30:03,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 04:30:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:30:04,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 04:56:18,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:14:50,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:18:58,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:20:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:25:26,ftp,/dionaea/ftp.py:235: cmd 'b'USER'',FTP Attack
26012025 05:48:14,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 05:52:09,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:00:35,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:06:30,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:14:39,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:20:57,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:21:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:21:07,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:21:10,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:12,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:12,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:13,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:14,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:14,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:16,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:17,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:17,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:17,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:21:18,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 06:37:05,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:37:05,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:46:53,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:46:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:46:55,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 06:59:48,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:04:19,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:04:36,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:04:41,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:04:44,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:11:01,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:19:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:21:43,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:22:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 07:22:46,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:22:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:22:56,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:22:59,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:23:15,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 07:25:48,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:26:03,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 07:26:05,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 07:26:06,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 07:26:18,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 07:26:21,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 07:36:46,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:41:32,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
26012025 07:41:32,ftp,/dionaea/ftp.py:235: cmd 'b'AUTH'',FTP Attack
26012025 07:48:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:48:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:49:08,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 07:57:34,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 08:14:06,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 08:14:07,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 08:14:15,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 08:21:35,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 08:28:50,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 08:38:24,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 08:38:24,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 08:43:37,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 09:08:57,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:40,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:41,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:42,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:43,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:44,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:45,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:46,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:46,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:09:47,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 09:44:29,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 10:01:47,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 10:09:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 10:12:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 10:27:31,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:03,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:04,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:04,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:05,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:05,http,/dionaea/http.py:699: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:07,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:10,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:13,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:15,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:19,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:22,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:01:22,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:03:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:13:00,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:24:40,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:24:42,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:24:45,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:24:54,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:24:56,http,/dionaea/http.py:133: max_num_fields is only supported with Python >= 3.8,HTTP Attack
26012025 11:24:57,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:24:58,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:24:58,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:24:59,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:24:59,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:25:00,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:25:00,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:25:01,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:25:02,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
26012025 11:25:03,log_sqlite,/dionaea/logsql.py:747: no attackid for 172.17.0.2:443,Log_SQLite Attack
